cache_file,session_id,turn_number,gemini_pseudo_rank,gemini_track_name,gemini_artist_name,gemini_album_name,gemini_tag_list,gemini_release_date,catalog_similarity_rank,cosine_similarity,catalog_track_id,catalog_track_name,catalog_artist_name,catalog_album_name,catalog_tag_list,catalog_release_date
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,1,White Christmas,Bing Crosby,Merry Christmas,"classic pop, traditional christmas, nostalgic, mellow, vocal jazz, holiday",1942-07-30,9,0.9410775303840637,49d47b5d-544a-4492-97e3-733d0abc2202,Mistletoe And Holly - 1999 - Remaster,Frank Sinatra,"Sinatra Christmas Album, A Jolly Christmas From Frank Sinatra","Pop, Holiday, Jazz",1957-09-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,1,White Christmas,Bing Crosby,Merry Christmas,"classic pop, traditional christmas, nostalgic, mellow, vocal jazz, holiday",1942-07-30,10,0.93965744972229,b0f7d7c6-6b81-4320-82f6-e0bb2b28391b,Santa Claus Is Coming to Town,The Crystals,A Christmas Gift For You From Phil Spector,"pop, girl group, rock, classic rock, Holiday, easy listening, soul, phoebexmas, christmas",1963-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,2,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song,"crooner, traditional pop, cozy, warm, classic holiday, orchestral",1961-01-01,1,0.9592406749725342,232a1597-d0b2-4d3e-b002-e9ddefcd02d2,Happy Holiday / The Holiday Season,Andy Williams,The Andy Williams Christmas Album,"pop, Holiday, Easy Listening, easy listening, weihnachten, Pop, Rock, christmas",1963-11-24
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,2,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song,"crooner, traditional pop, cozy, warm, classic holiday, orchestral",1961-01-01,2,0.9556522369384766,ce8b1883-ff93-40ec-9ed2-4c7211e975c0,The Christmas Song (Merry Christmas To You) - 1999 - Remaster,Frank Sinatra,"Sinatra Christmas Album, A Jolly Christmas From Frank Sinatra","Holiday, swing, vocal jazz, easy listening, Pop, jazz, new year",1957-09-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,2,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song,"crooner, traditional pop, cozy, warm, classic holiday, orchestral",1961-01-01,3,0.9546934962272644,b0f7d7c6-6b81-4320-82f6-e0bb2b28391b,Santa Claus Is Coming to Town,The Crystals,A Christmas Gift For You From Phil Spector,"pop, girl group, rock, classic rock, Holiday, easy listening, soul, phoebexmas, christmas",1963-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,2,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song,"crooner, traditional pop, cozy, warm, classic holiday, orchestral",1961-01-01,4,0.9510791301727295,e5be884a-6fe4-4208-9f32-a6ec54967dd0,Christmas (Baby Please Come Home),Darlene Love,A Christmas Gift For You From Phil Spector,"pop, girl group, rock, soundtrack, pop soul, Holiday, xmas1, soul, motown, symphonic rock",1963-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,2,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song,"crooner, traditional pop, cozy, warm, classic holiday, orchestral",1961-01-01,5,0.9505280256271362,a17d177a-24a5-4d9a-8dc3-6e8d2adc2c04,Have Yourself A Merry Little Christmas - 1999 - Remaster,Frank Sinatra,"Sinatra Christmas Album, A Jolly Christmas From Frank Sinatra","Holiday, revival, beautiful christmas song, mistagged track, easy listening, Vocal, Pop, christmas, christmas tag",1957-09-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,2,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song,"crooner, traditional pop, cozy, warm, classic holiday, orchestral",1961-01-01,6,0.950148344039917,b2633879-42fa-458d-869c-11e5929fcbf5,O Christmas Tree,Tony Bennett,A Swingin' Christmas Featuring The Count Basie Big Band,"vocal, an old fashioned christmas, Holiday, crooners christmas, holiday, yule, male vocalist, Vocal, Pop, christmas",2008-10-14
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,2,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song,"crooner, traditional pop, cozy, warm, classic holiday, orchestral",1961-01-01,7,0.9500343799591064,9cbd3f11-0ea2-48a5-9e6f-62d2e110750c,Santa Bring My Baby Back (To Me),"Elvis Presley, The Jordanaires",Elvis' Christmas Album,"fip, rock, rock n roll, classic rock, Holiday, the big three, christmas",1957-10-15
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,2,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song,"crooner, traditional pop, cozy, warm, classic holiday, orchestral",1961-01-01,8,0.948248028755188,9778a558-72c3-49e1-9a19-67ec048babb6,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,A Winter Romance,"christmas oldies, Holiday, swing, holiday, Jazz, holidays, xmas, Pop, jazz, christmas",1959-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,2,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song,"crooner, traditional pop, cozy, warm, classic holiday, orchestral",1961-01-01,9,0.9472183585166931,ae7f08fa-8e75-4ff8-8228-762e15bcbab8,Medley:,Dolly Parton,"Once Upon A Christmas, Christmas Songbook","Holiday, Country, easy listening, Pop, christmas",1984-10-29
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,2,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song,"crooner, traditional pop, cozy, warm, classic holiday, orchestral",1961-01-01,10,0.9462064504623413,4ea95cc9-b058-476b-ac5b-5212f911dc0e,Little Saint Nick,"Larry Walsh, Sweet, Mark Linett, The Beach Boys",The Beach Boys' Christmas Album,"pop, rock, classic rock, Holiday, easy listening, Pop, Rock, christmas",1964-11-09
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,3,Winter Wonderland,Johnny Mathis,Merry Christmas,"traditional pop, holiday, nostalgic, cheerful, snowy, classic",1958-10-15,1,0.9529948234558105,232a1597-d0b2-4d3e-b002-e9ddefcd02d2,Happy Holiday / The Holiday Season,Andy Williams,The Andy Williams Christmas Album,"pop, Holiday, Easy Listening, easy listening, weihnachten, Pop, Rock, christmas",1963-11-24
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,3,Winter Wonderland,Johnny Mathis,Merry Christmas,"traditional pop, holiday, nostalgic, cheerful, snowy, classic",1958-10-15,2,0.9488958120346069,b0f7d7c6-6b81-4320-82f6-e0bb2b28391b,Santa Claus Is Coming to Town,The Crystals,A Christmas Gift For You From Phil Spector,"pop, girl group, rock, classic rock, Holiday, easy listening, soul, phoebexmas, christmas",1963-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,3,Winter Wonderland,Johnny Mathis,Merry Christmas,"traditional pop, holiday, nostalgic, cheerful, snowy, classic",1958-10-15,3,0.9475452303886414,ae7f08fa-8e75-4ff8-8228-762e15bcbab8,Medley:,Dolly Parton,"Once Upon A Christmas, Christmas Songbook","Holiday, Country, easy listening, Pop, christmas",1984-10-29
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,3,Winter Wonderland,Johnny Mathis,Merry Christmas,"traditional pop, holiday, nostalgic, cheerful, snowy, classic",1958-10-15,4,0.946783185005188,2d32ae24-04c9-4a98-80ca-d52b21e5bfeb,Winter Wonderland,George Strait,Merry Christmas Strait To You,"Holiday, christmas",1986-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,3,Winter Wonderland,Johnny Mathis,Merry Christmas,"traditional pop, holiday, nostalgic, cheerful, snowy, classic",1958-10-15,5,0.9467236399650574,d40158b5-d792-4951-a884-d95e50184aed,Frosty The Snowman,George Strait,Merry Christmas Strait To You,"Holiday, country christmas, holiday, christmas music, christmas",1986-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,3,Winter Wonderland,Johnny Mathis,Merry Christmas,"traditional pop, holiday, nostalgic, cheerful, snowy, classic",1958-10-15,6,0.9456990957260132,74ac7a60-0313-4a86-985f-fbd88f46c394,O Christmas Tree,Oscar Peterson,An Oscar Peterson Christmas,"Holiday, yule, xmas, jazz, christmas, christmas tag",1995-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,3,Winter Wonderland,Johnny Mathis,Merry Christmas,"traditional pop, holiday, nostalgic, cheerful, snowy, classic",1958-10-15,7,0.945406436920166,4ea95cc9-b058-476b-ac5b-5212f911dc0e,Little Saint Nick,"Larry Walsh, Sweet, Mark Linett, The Beach Boys",The Beach Boys' Christmas Album,"pop, rock, classic rock, Holiday, easy listening, Pop, Rock, christmas",1964-11-09
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,3,Winter Wonderland,Johnny Mathis,Merry Christmas,"traditional pop, holiday, nostalgic, cheerful, snowy, classic",1958-10-15,8,0.9443778991699219,9778a558-72c3-49e1-9a19-67ec048babb6,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,A Winter Romance,"christmas oldies, Holiday, swing, holiday, Jazz, holidays, xmas, Pop, jazz, christmas",1959-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,3,Winter Wonderland,Johnny Mathis,Merry Christmas,"traditional pop, holiday, nostalgic, cheerful, snowy, classic",1958-10-15,9,0.9443312883377075,9cbd3f11-0ea2-48a5-9e6f-62d2e110750c,Santa Bring My Baby Back (To Me),"Elvis Presley, The Jordanaires",Elvis' Christmas Album,"fip, rock, rock n roll, classic rock, Holiday, the big three, christmas",1957-10-15
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,3,Winter Wonderland,Johnny Mathis,Merry Christmas,"traditional pop, holiday, nostalgic, cheerful, snowy, classic",1958-10-15,10,0.9422791004180908,f3f4e356-bc5b-4b5b-acaa-7674e0b0eb5a,Thanksgiving Theme,Vince Guaraldi Trio,A Charlie Brown Christmas,"pop, soundtrack, cool jazz, jazz, lounge",1965-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,4,A Holly Jolly Christmas,Burl Ives,Have a Holly Jolly Christmas,"folk-pop, cheerful, nostalgic, acoustic, classic christmas, warm",1964-10-13,1,0.9454429149627686,232a1597-d0b2-4d3e-b002-e9ddefcd02d2,Happy Holiday / The Holiday Season,Andy Williams,The Andy Williams Christmas Album,"pop, Holiday, Easy Listening, easy listening, weihnachten, Pop, Rock, christmas",1963-11-24
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,4,A Holly Jolly Christmas,Burl Ives,Have a Holly Jolly Christmas,"folk-pop, cheerful, nostalgic, acoustic, classic christmas, warm",1964-10-13,2,0.9431989192962646,b0f7d7c6-6b81-4320-82f6-e0bb2b28391b,Santa Claus Is Coming to Town,The Crystals,A Christmas Gift For You From Phil Spector,"pop, girl group, rock, classic rock, Holiday, easy listening, soul, phoebexmas, christmas",1963-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,4,A Holly Jolly Christmas,Burl Ives,Have a Holly Jolly Christmas,"folk-pop, cheerful, nostalgic, acoustic, classic christmas, warm",1964-10-13,3,0.9427622556686401,49d47b5d-544a-4492-97e3-733d0abc2202,Mistletoe And Holly - 1999 - Remaster,Frank Sinatra,"Sinatra Christmas Album, A Jolly Christmas From Frank Sinatra","Pop, Holiday, Jazz",1957-09-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,4,A Holly Jolly Christmas,Burl Ives,Have a Holly Jolly Christmas,"folk-pop, cheerful, nostalgic, acoustic, classic christmas, warm",1964-10-13,4,0.9418801069259644,a17d177a-24a5-4d9a-8dc3-6e8d2adc2c04,Have Yourself A Merry Little Christmas - 1999 - Remaster,Frank Sinatra,"Sinatra Christmas Album, A Jolly Christmas From Frank Sinatra","Holiday, revival, beautiful christmas song, mistagged track, easy listening, Vocal, Pop, christmas, christmas tag",1957-09-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,4,A Holly Jolly Christmas,Burl Ives,Have a Holly Jolly Christmas,"folk-pop, cheerful, nostalgic, acoustic, classic christmas, warm",1964-10-13,5,0.9394182562828064,74ac7a60-0313-4a86-985f-fbd88f46c394,O Christmas Tree,Oscar Peterson,An Oscar Peterson Christmas,"Holiday, yule, xmas, jazz, christmas, christmas tag",1995-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,4,A Holly Jolly Christmas,Burl Ives,Have a Holly Jolly Christmas,"folk-pop, cheerful, nostalgic, acoustic, classic christmas, warm",1964-10-13,6,0.939365565776825,fd261a70-eb37-4a57-a626-9dfb517be6ab,Have Yourself A Merry Little Christmas,Oscar Peterson,An Oscar Peterson Christmas,"Holiday, yule, Jazz, xmas, christmas",1995-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,4,A Holly Jolly Christmas,Burl Ives,Have a Holly Jolly Christmas,"folk-pop, cheerful, nostalgic, acoustic, classic christmas, warm",1964-10-13,7,0.9379211664199829,9778a558-72c3-49e1-9a19-67ec048babb6,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,A Winter Romance,"christmas oldies, Holiday, swing, holiday, Jazz, holidays, xmas, Pop, jazz, christmas",1959-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,4,A Holly Jolly Christmas,Burl Ives,Have a Holly Jolly Christmas,"folk-pop, cheerful, nostalgic, acoustic, classic christmas, warm",1964-10-13,8,0.9372475147247314,b0bd95d4-6d86-459c-9e81-76d7acd3ce18,Santa Claus Is Coming To Town,Beegie Adair,Jazz Piano Christmas,"an old fashioned christmas, overhyped artist summary, Holiday, crooners christmas, test, yule, Jazz, christmas, christmas jazz, Vocal, jazz, lounge, christmas tag",2009-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,4,A Holly Jolly Christmas,Burl Ives,Have a Holly Jolly Christmas,"folk-pop, cheerful, nostalgic, acoustic, classic christmas, warm",1964-10-13,9,0.9371294379234314,9e31b3c7-a492-4b16-a9f1-7d8311c5f8ec,Santa Claus Is Coming to Town,Oscar Peterson,An Oscar Peterson Christmas,"fip, Holiday, yule, christmas, xmas, jazz, lastfm christmas tag radio, christmas tag",1995-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,4,A Holly Jolly Christmas,Burl Ives,Have a Holly Jolly Christmas,"folk-pop, cheerful, nostalgic, acoustic, classic christmas, warm",1964-10-13,10,0.937123715877533,6d5d6f04-4634-4932-936f-f5220c77d412,"God Rest Ye Merry, Gentlemen",Oscar Peterson,An Oscar Peterson Christmas,"fip, Holiday, xmas, jazz, christmas",1995-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,5,Silver Bells,Perry Como,Season's Greetings from Perry Como,"classic pop, easy listening, crooner, holiday, nostalgic, traditional",1959-11-01,1,0.9538524746894836,b0f7d7c6-6b81-4320-82f6-e0bb2b28391b,Santa Claus Is Coming to Town,The Crystals,A Christmas Gift For You From Phil Spector,"pop, girl group, rock, classic rock, Holiday, easy listening, soul, phoebexmas, christmas",1963-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,5,Silver Bells,Perry Como,Season's Greetings from Perry Como,"classic pop, easy listening, crooner, holiday, nostalgic, traditional",1959-11-01,2,0.9520756006240845,a5b48eca-58d3-474a-b322-b744df67f07f,Return To Me (Ritorna-Me) - 1997 - Remastered,Dean Martin,This Is Dean Martin,"pop, 50s, Easy Listening, swing, easy listening, singer-songwriter, Vocal, Pop, lounge",1958-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,5,Silver Bells,Perry Como,Season's Greetings from Perry Como,"classic pop, easy listening, crooner, holiday, nostalgic, traditional",1959-11-01,3,0.9516466856002808,0b481565-fe11-4621-8cbd-835cdf70a64c,(I Love You) For Sentimental Reasons,Nat King Cole,"The Nat King Cole Story, Capitol Collectors Series","relaxing, love, Easy Listening, vocal jazz, easy listening, Pop",1961-09-25
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,5,Silver Bells,Perry Como,Season's Greetings from Perry Como,"classic pop, easy listening, crooner, holiday, nostalgic, traditional",1959-11-01,4,0.9492305517196655,232a1597-d0b2-4d3e-b002-e9ddefcd02d2,Happy Holiday / The Holiday Season,Andy Williams,The Andy Williams Christmas Album,"pop, Holiday, Easy Listening, easy listening, weihnachten, Pop, Rock, christmas",1963-11-24
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,5,Silver Bells,Perry Como,Season's Greetings from Perry Como,"classic pop, easy listening, crooner, holiday, nostalgic, traditional",1959-11-01,5,0.9421205520629883,9cbd3f11-0ea2-48a5-9e6f-62d2e110750c,Santa Bring My Baby Back (To Me),"Elvis Presley, The Jordanaires",Elvis' Christmas Album,"fip, rock, rock n roll, classic rock, Holiday, the big three, christmas",1957-10-15
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,5,Silver Bells,Perry Como,Season's Greetings from Perry Como,"classic pop, easy listening, crooner, holiday, nostalgic, traditional",1959-11-01,6,0.9420375227928162,f630df65-da60-4772-a4c9-1a98f152d064,When You're Smiling (The Whole World Smiles With You) - Digitally Remastered 97,Dean Martin,This Is Dean Martin,"dino, the lizards lounge, Easy Listening, swing, easy listening, charlie chaplin cover, jazz, lounge",1958-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,5,Silver Bells,Perry Como,Season's Greetings from Perry Como,"classic pop, easy listening, crooner, holiday, nostalgic, traditional",1959-11-01,7,0.9420128464698792,f3f4e356-bc5b-4b5b-acaa-7674e0b0eb5a,Thanksgiving Theme,Vince Guaraldi Trio,A Charlie Brown Christmas,"pop, soundtrack, cool jazz, jazz, lounge",1965-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,5,Silver Bells,Perry Como,Season's Greetings from Perry Como,"classic pop, easy listening, crooner, holiday, nostalgic, traditional",1959-11-01,8,0.9416471719741821,e5be884a-6fe4-4208-9f32-a6ec54967dd0,Christmas (Baby Please Come Home),Darlene Love,A Christmas Gift For You From Phil Spector,"pop, girl group, rock, soundtrack, pop soul, Holiday, xmas1, soul, motown, symphonic rock",1963-01-01
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,5,Silver Bells,Perry Como,Season's Greetings from Perry Como,"classic pop, easy listening, crooner, holiday, nostalgic, traditional",1959-11-01,9,0.9415843486785889,4ea95cc9-b058-476b-ac5b-5212f911dc0e,Little Saint Nick,"Larry Walsh, Sweet, Mark Linett, The Beach Boys",The Beach Boys' Christmas Album,"pop, rock, classic rock, Holiday, easy listening, Pop, Rock, christmas",1964-11-09
07aae53d-7c65-442a-a893-6ffde80efb0d_turn_6.json,07aae53d-7c65-442a-a893-6ffde80efb0d,6,5,Silver Bells,Perry Como,Season's Greetings from Perry Como,"classic pop, easy listening, crooner, holiday, nostalgic, traditional",1959-11-01,10,0.9402655363082886,656c145e-6e8a-4ffd-a2c2-f058ceb77f77,"Hello, Young Lovers",Frank Sinatra,September Of My Years,"american, crooners, harp, 60s, swing, easy listening, male vocalists, Vocal, violin, oldies, Pop, jazz",1965-08-01
0802ac4a-187b-4a78-b090-0ceb7630cf12_turn_6.json,0802ac4a-187b-4a78-b090-0ceb7630cf12,6,1,Guardians of Asgaard,Amon Amarth,Surtur Rising,"viking metal, melodic death metal, heavy, epic, nordic mythology, powerful riffs",2011,1,0.9607899188995361,36b16d2f-4139-43bf-944e-d010bee8bc0c,A Beast Am I,Amon Amarth,Surtur Rising,"over 5 minutes long, awesome, Metal, death metal, wrathful beard metal, great ending, metal, melodic death metal, viking metal",2011-03-29
0802ac4a-187b-4a78-b090-0ceb7630cf12_turn_6.json,0802ac4a-187b-4a78-b090-0ceb7630cf12,6,1,Guardians of Asgaard,Amon Amarth,Surtur Rising,"viking metal, melodic death metal, heavy, epic, nordic mythology, powerful riffs",2011,2,0.9567128419876099,4f4a2b42-6d44-40ab-b917-55c1c4dfd3f2,The Serpent,Myrkur,Mareridt (Deluxe Version),"dark folk, Metal, atmospheric, spellbound, post-metal, dark metal, Rock",2017-09-15
0802ac4a-187b-4a78-b090-0ceb7630cf12_turn_6.json,0802ac4a-187b-4a78-b090-0ceb7630cf12,6,1,Guardians of Asgaard,Amon Amarth,Surtur Rising,"viking metal, melodic death metal, heavy, epic, nordic mythology, powerful riffs",2011,3,0.9561793208122253,9fa625a1-1bf5-4890-ab3b-04b3f0fd5406,Under Siege,Amon Amarth,Deceiver of the Gods,"Metal, death metal, swedish, 2010s, extreme viking metal, wrathful beard metal, metal, melodic death metal, viking metal",2013-06-25
